id	c0r1	c0r2	c0r3	c0r4	c1r1	c1r2	c1r3	c1r4	i	i	i	i	i	i	i	i
849	4.503942	4.372262	3.942875	4.572596	4.565905	4.439395	4.649573	5.440158	4.659322	3.951673	5.157839	4.894562	4.729111	4.653577	3.809175	4.146051
850	3.031396	3.017708	2.568819	2.82142	3.115987	2.550293	2.441744	2.209854	2.296003	1.938642	2.621565	3.470947	2.317717	3.59117	3.226635	2.890363
851	4.808543	4.801126	4.7886	4.7829	4.807507	4.777942	4.813871	4.807567	4.800221	4.780218	4.771694	4.774951	4.789864	4.819186	4.803839	4.758115
852	30.137505	28.876972	33.417435	30.752869	26.730789	23.82036	34.064632	33.417393	26.636728	29.137045	24.047852	24.950125	25.082716	36.664597	31.123993	29.502451
853	8.480547	7.950633	8.185488	7.941571	7.931008	8.207314	7.837663	7.896116	7.956165	8.458198	8.402342	8.411597	7.900743	7.971476	7.641427	7.914465
854	4.75941	5.284335	3.79448	5.115955	7.361532	6.569913	5.192192	3.876307	7.619751	3.282537	7.546811	5.305204	4.442706	3.657067	7.691679	7.253261
855	1.723003	1.08378	1.476304	1.533114	2.225156	1.585761	0.984474	1.527538	1.604474	1.520051	2.165585	1.897768	1.107682	1.538733	1.460384	0.727502
856	11.197495	7.767636	5.818357	7.466799	6.906198	7.017612	6.844038	7.684868	11.069264	4.875377	6.619782	9.045495	4.740811	4.071242	4.671987	7.467244
857	8.492296	8.475033	8.46612	8.478282	8.462028	8.511111	8.478685	8.524649	8.445441	8.492827	8.459472	8.430425	8.486138	8.491293	8.454104	8.489844
858	12.410398	9.711727	10.615125	11.54408	9.475881	10.465639	10.459344	9.581046	13.702923	12.145584	10.885179	10.954752	11.681416	11.755756	12.35497	12.076011
859	0.489925	0.536021	0.532114	0.468081	0.460444	0.520783	0.540723	0.49048	0.519909	0.508349	0.465926	0.45962	0.477893	0.553616	0.53819	0.441748
860	6.08649	6.647755	9.096191	7.049953	16.463964	15.164848	13.16222	18.814804	9.961147	14.175445	13.567	17.017691	16.106764	3.994306	18.887297	6.536932
861	17.379557	12.447788	19.41078	13.965273	26.369671	24.475685	25.32546	22.645815	10.673155	24.646942	23.416939	13.125594	17.353022	20.262138	23.781153	21.529022
862	0.353607	0.329425	0.297663	0.31529	0.324222	0.358786	0.325186	0.296344	0.315306	0.25078	0.278721	0.338789	0.266388	0.338077	0.36742	0.333964
863	25.114178	27.376671	16.748734	20.780087	31.966692	20.718969	28.478872	14.440858	39.060085	20.483849	24.237894	33.965725	17.374088	25.060978	23.085592	13.659967
864	0.041585	0.050479	0.056347	0.056522	0.041159	0.047233	0.021314	0.045672	0.043474	0.034159	0.028988	0.052202	0.066754	0.07826	0.05347	0.054357
865	2.676485	4.538778	4.841568	3.310779	2.46147	4.486261	5.114673	2.292158	4.792767	2.717869	2.475526	3.936085	4.541071	2.705181	2.696798	4.098568
866	3.114534	2.583019	3.783768	3.436339	4.705709	3.183556	2.520122	2.337993	2.857532	2.428586	3.42887	2.396811	1.81508	3.416758	4.082074	2.357055
867	2.903384	2.837586	3.164783	2.713271	2.662054	2.387515	2.751956	3.075587	2.966364	2.780904	2.679309	2.680456	2.709314	2.577053	2.848262	2.823539
868	7.02138	6.939525	6.876978	6.743505	6.522439	5.888222	6.925822	5.986934	6.913984	5.76977	6.660955	6.77651	6.883152	6.811871	6.54371	6.869432
869	14.517612	9.956987	12.337589	15.344221	10.660189	12.416501	13.123669	14.898426	15.536744	17.223774	12.917113	14.725718	16.106924	4.653307	7.394611	13.880432
870	2.573014	2.565782	2.707717	2.667854	2.43028	2.538837	2.426842	2.58544	2.715268	2.682026	2.640721	2.593176	2.624218	2.576516	2.784265	2.621125
871	24.702745	16.470833	47.114773	31.830786	22.958679	12.288661	15.097637	15.292485	34.679035	24.918903	56.228725	15.886802	31.009645	47.271393	24.825178	15.302823
872	0.288046	0.262069	0.286004	0.235551	0.225469	0.318122	0.334333	0.288882	0.220712	0.170827	0.235189	0.244508	0.169274	0.202959	0.317232	0.211097
873	4.527105	2.537663	2.692794	2.930246	3.686645	4.412129	4.248515	3.186445	3.251888	3.595701	1.451699	4.73132	3.004268	4.438489	2.461023	2.351807
874	2.650721	3.188966	2.920573	2.722648	3.654107	2.343631	3.394454	3.160379	2.71264	2.294269	2.722843	2.17767	3.325383	3.198867	2.38759	2.734948
875	13.635538	13.71115	13.872783	13.122516	13.674232	13.49664	13.075385	12.43928	13.97271	13.568748	11.896564	13.619238	12.659573	13.193352	13.72379	13.574706
876	16.633963	16.657806	16.436493	16.588947	16.686176	16.243731	16.548574	16.641085	16.93589	16.568138	16.533632	16.717802	16.520929	16.87011	16.320753	15.972505
877	30.98662	16.44412	18.857992	23.329227	30.01001	33.928398	18.988773	27.470413	39.250217	16.213762	20.150154	32.808067	15.924003	27.865704	38.093681	23.069914
878	47.275692	41.494289	44.302612	39.791607	40.250427	38.335251	42.750587	42.859661	43.410149	31.82287	42.469799	45.678173	41.077824	36.509899	37.063602	39.163204
879	8.557329	10.859483	6.165151	6.401306	5.438815	9.802747	7.491806	8.066886	7.334315	6.916724	9.203757	7.671068	7.298934	7.17363	6.799885	7.239656
880	2.18892	2.257123	2.066098	2.25268	2.249704	2.248383	2.187612	2.114151	2.227312	2.238271	2.239404	2.257404	2.136238	2.167625	2.165378	2.142786
881	6.557982	6.093705	5.63168	6.874073	6.737982	5.681043	6.506492	6.798122	6.936978	6.338766	6.393363	5.652174	6.420209	5.952986	6.69039	6.416106
882	15.778637	13.253569	11.919227	11.478713	16.23679	16.891661	16.949642	12.395679	12.449113	16.349657	14.260589	15.958285	16.149662	7.428079	12.42105	12.087876
883	0.035312	0.044172	0.053012	0.035597	0.034679	0.043048	0.037847	0.060467	0.053277	0.039159	0.026826	0.045056	0.032238	0.045804	0.040611	0.052868
884	1.657406	1.037671	2.208573	2.853417	2.938224	2.228515	1.704941	1.96075	2.172699	2.441683	1.531445	1.586783	3.441318	2.398686	1.273882	3.159378
885	11.013788	11.574923	9.354086	12.409245	11.123288	13.551198	12.587173	12.332976	16.69713	9.57468	10.720763	14.362018	10.34352	14.993148	10.851498	12.13482
886	5.046095	7.157575	9.038273	2.752952	8.707243	5.150429	8.027338	9.896091	10.437886	2.869107	1.738223	2.905518	10.563696	4.28232	6.970342	1.388503
887	9.269525	9.987223	7.536877	6.635382	12.033049	7.41925	10.301333	7.461839	5.632583	12.536748	10.20902	10.628929	10.261693	10.485944	6.189855	11.436434
888	1.639002	1.594556	1.648677	1.134823	1.663661	1.676496	0.919599	1.210996	1.765411	1.533719	1.17017	0.910529	1.758204	1.223757	1.149042	0.786169
889	0.939831	0.944741	0.620791	0.710069	0.776159	0.782429	0.872729	0.967412	0.977058	0.976602	0.892132	0.498612	0.956494	0.499877	0.576259	0.816437
890	6.571176	13.28232	6.780646	11.234826	9.20712	19.492508	8.943362	14.347383	8.440036	7.322582	12.572002	14.188663	12.676209	12.25	7.473238	11.499763
891	21.182356	25.363272	12.806279	32.945431	25.768787	17.872549	21.44017	15.074243	23.409466	21.63381	24.640959	17.538239	18.61972	13.658817	20.740713	24.916325
892	9.807016	9.706295	9.805877	10.157181	9.743474	11.031233	9.432029	10.585978	10.865808	9.693081	10.473051	9.632962	10.959996	9.791813	9.367678	9.039211
893	10.639556	10.23936	8.713799	9.100935	9.834921	10.766575	9.830588	8.450577	8.375648	9.657158	8.818827	9.318615	9.685493	10.683929	10.69524	10.059447
894	18.717855	14.796542	17.5184	17.350229	16.500856	11.666259	8.049784	20.312561	13.0493	21.312263	16.915546	16.442774	21.47694	15.389917	18.632242	16.842161
895	2.952177	2.964312	3.22558	2.984038	3.001309	2.97981	3.184625	3.098448	2.975331	2.979885	3.057865	2.995591	3.068552	3.180804	3.189207	3.007348
896	0.814183	0.768982	1.915881	0.553597	0.827551	0.475831	0.602924	1.403072	0.589518	1.761023	1.568994	1.478283	0.222981	0.960646	1.031763	1.284665
897	4.463701	3.592851	5.325229	5.936114	4.122327	11.157176	7.982109	4.21332	4.421118	5.859038	2.235504	3.885938	3.765208	2.801006	4.666101	2.268004
898	7.925709	5.781649	19.358086	11.797458	6.679492	16.188887	12.859429	5.568185	11.509554	14.187461	9.69625	10.70197	10.883661	5.948549	20.381018	15.313163
899	2.215973	2.30886	2.258842	2.113091	2.045948	2.262967	2.373581	2.215984	2.509584	2.526668	2.372736	2.576835	2.105577	2.012863	2.130965	2.505904
900	8.362324	9.12661	6.006169	9.966489	9.042476	6.279475	8.149011	6.909312	8.541789	9.471604	10.38045	8.884438	8.5259	9.361612	6.087182	9.653982
901	14.101447	14.08061	14.421084	14.444242	14.57449	14.54669	14.471087	14.328816	13.97172	14.095006	14.545632	14.17982	14.36086	14.129918	14.544351	14.347415
902	3.586196	4.909576	3.060053	6.202472	4.537585	5.723229	4.288208	5.301336	4.48137	1.842224	5.679908	1.820134	8.094278	2.407245	2.531858	6.60136
903	24.878433	21.05475	25.848465	22.013163	16.085238	20.124094	22.053411	22.585104	26.077536	19.515257	23.639486	22.608593	18.850964	21.372231	19.787401	18.119673
904	6.827722	4.814313	10.90506	3.48049	8.337248	7.429192	6.353461	2.500542	7.662745	5.951965	9.461437	5.403966	10.617812	6.719512	8.112704	4.686978
905	28.569969	45.32523	16.003374	43.139183	47.644672	19.019512	17.451948	15.897064	15.086106	43.979591	48.102448	22.665384	30.019476	43.345203	32.01725	17.670704
906	2.774575	0.510332	2.627473	1.079036	1.254056	2.28337	2.809527	1.0991	1.916445	2.72954	2.967621	2.014604	0.578252	2.439975	0.510726	1.317919
907	2.759003	2.925427	2.084507	3.868405	4.100045	3.951976	4.827548	3.08784	5.268613	3.057124	4.127751	5.197964	2.344362	3.498936	3.828687	3.807992
908	4.512442	5.675171	5.166138	5.500065	4.549892	4.960966	4.782554	5.053154	5.201373	4.430898	5.292126	5.915501	5.693968	5.281279	5.994521	5.54138
909	2.200186	2.733117	1.520815	4.856493	2.863052	3.446527	8.90576	10.172783	1.663549	4.886836	2.923375	5.892223	3.657352	2.8257	4.891276	5.789664
910	4.961503	5.57918	3.858782	3.884281	5.324038	3.99411	4.129562	5.615283	4.249412	4.746147	4.655819	3.918216	4.871908	4.833937	3.936208	4.713407
911	5.052058	5.689969	5.7711	4.725384	5.660472	5.015447	5.725104	6.603723	5.075167	6.028474	6.149477	5.552	5.50089	4.739739	6.499167	5.593666
912	5.739455	5.990209	6.039928	2.133556	4.390578	5.110007	2.780806	6.064066	3.877078	4.55351	6.181978	2.440736	6.21858	2.816454	5.607224	4.977382
913	0.091294	0.066629	0.108084	0.108649	0.08267	0.09873	0.084423	0.082431	0.103125	0.108158	0.083794	0.098384	0.105878	0.060149	0.072228	0.066843
914	7.064536	9.020105	6.938998	6.92278	8.413343	5.276652	6.160869	7.855004	7.207124	6.638046	5.344599	8.991876	8.141191	7.149725	5.93728	7.276087
915	2.116862	2.230131	2.358625	2.307322	2.000062	2.177044	2.360433	2.329603	2.268196	2.269983	2.159425	2.300486	2.365711	2.30632	2.400331	2.39445
916	5.591208	4.390417	5.457269	5.507455	5.427731	5.199365	5.036904	4.51761	5.224515	4.4834	5.324839	5.225858	5.125883	4.777249	5.219847	5.520844
917	6.588741	11.855834	32.024433	29.104782	8.893389	18.626633	30.525759	7.568745	10.449632	3.806375	17.595009	16.823523	4.356462	7.212052	10.381454	15.689446
918	12.205037	12.38448	12.10039	12.148476	12.262123	12.196546	12.3546	12.077411	12.392392	11.589474	12.365676	12.068658	12.015624	11.22406	11.218862	11.732202
919	0.509891	0.494017	0.491913	0.48309	0.527979	0.512687	0.494324	0.529803	0.501581	0.525397	0.493177	0.486915	0.4946	0.526086	0.53534	0.521015
920	20.322065	20.339205	20.297968	20.369987	20.328512	20.346256	20.364357	20.245275	20.260923	20.325047	20.348299	20.324394	20.292372	20.294104	20.298782	20.403873
921	17.137558	17.072792	16.350557	17.211998	18.360905	15.867613	18.566427	19.621143	18.503298	18.5002	17.614294	16.270514	15.555526	16.96283	18.821915	17.657314
922	1.752182	1.715044	1.50108	1.599925	1.788257	1.919299	1.555565	1.553998	1.724261	1.615412	1.840392	1.561006	1.635301	1.586039	1.500559	1.785136
923	12.327758	12.301891	4.621827	3.513169	7.792125	4.195624	21.786882	6.933507	4.812435	16.684879	17.50141	4.235827	8.724357	10.146804	7.042635	6.718317
924	5.84702	6.039775	5.571954	5.915248	5.928997	5.677544	5.74499	5.622142	5.697113	5.351704	5.84882	5.37423	5.628619	6.235013	5.924613	5.609989
925	6.457048	4.66249	5.334789	6.983938	5.771303	6.115215	7.997249	5.591894	5.562793	5.705807	5.86815	5.669794	6.255291	8.363214	5.83758	5.910596
926	8.21046	7.996323	8.032339	6.046088	7.460777	7.877467	6.737196	6.297615	7.884615	8.1619	8.095665	7.888664	8.114005	6.926125	7.902857	8.111373
927	2.444494	18.272985	8.825106	12.583946	7.7448	7.995593	12.685905	12.308235	9.204469	7.607487	14.778094	8.111304	6.910686	3.610481	2.530899	19.169861
928	3.472388	4.029527	4.516547	2.717546	3.548224	4.001167	4.083271	4.137768	4.229763	3.951937	3.689242	3.855103	4.420935	4.369881	2.726675	4.548694
929	4.174915	5.708274	5.989621	6.770265	4.753409	6.322642	6.789504	5.621871	5.851105	5.994496	5.112442	5.181713	4.542305	6.885338	5.980078	5.571346
930	7.275695	1.540165	5.147247	7.301926	4.323812	4.513318	4.353028	4.209057	7.576204	5.270797	4.014543	5.204326	4.05521	4.736618	5.356616	4.936168
931	54.950512	40.954967	36.759289	25.696844	74.587929	30.259413	33.22567	18.084747	50.103718	34.885521	31.080864	44.464382	49.605148	24.88847	42.51823	25.566727
932	9.667836	9.169292	8.924822	9.1212	10.021861	8.746449	6.734898	6.853799	7.737737	8.761446	9.116277	9.868555	10.79918	11.456713	8.592003	10.648968
933	0.474277	0.626048	0.433502	0.534861	0.479184	0.459159	0.489729	0.551681	0.468337	0.421694	0.613192	0.415123	0.540539	0.512121	0.587266	0.514617
934	2.186501	1.226501	2.332871	2.017064	0.777819	1.903252	1.867403	2.325984	2.147763	2.192934	1.527399	2.153804	0.916714	2.380762	2.33658	2.173282
935	9.631451	8.309336	7.45137	7.920238	8.3571	9.584782	10.762015	9.502373	10.030326	9.673306	8.434315	8.792433	8.412597	8.488586	8.578542	11.090663
936	10.058601	10.392478	10.233822	10.347446	10.71405	10.782902	10.252964	10.104632	10.063969	10.736876	10.019284	10.081797	10.582526	10.702137	10.66307	10.529486
937	0.470665	0.319518	0.330398	0.538249	0.496758	0.329676	0.398053	0.447212	0.56511	0.42801	0.532267	0.541621	0.394422	0.503437	0.434912	0.566112
938	11.405667	15.277964	4.746873	12.511532	13.58202	10.273181	14.341233	12.920073	11.108549	11.887596	11.792103	7.159295	12.728167	13.361557	9.919742	9.172718
939	7.776725	13.167035	10.682406	6.052564	13.92115	6.441817	12.339561	13.413269	10.148294	8.411922	10.217232	11.627347	5.482481	13.658175	5.290024	9.924236
940	11.272407	11.234583	11.3478	11.304078	11.391275	11.332212	11.588893	11.219927	11.021663	11.290193	11.518678	11.309056	11.343664	11.341521	11.267097	11.391409
941	0.908478	1.31091	0.890502	1.234669	1.751744	2.270359	0.726344	1.455187	0.884992	2.102468	1.222628	1.664859	0.592684	1.636455	1.138588	1.625968
942	7.071564	5.624	6.749695	6.598988	6.760501	6.932025	6.705126	6.595835	6.571383	6.192416	6.447137	7.100418	6.480052	6.213603	6.340435	6.809477
943	3.059822	2.433894	2.561245	2.611343	3.30167	2.669259	3.013534	3.552415	2.409792	2.292709	1.961018	1.474337	1.936944	2.021607	1.833379	2.399927
944	6.517989	6.616597	6.671106	6.608619	6.687179	6.697404	6.47668	6.564662	6.486338	6.561359	6.527691	6.623251	6.513831	6.679257	6.674268	6.668525
945	2.370528	3.700664	3.161119	2.730039	1.733214	1.356219	4.600911	1.889573	3.124245	1.781941	3.582621	3.184806	3.524562	3.72048	4.407451	2.628961
946	1.180034	1.28396	1.544835	1.219242	1.26452	1.185443	1.03901	1.134972	1.293064	1.110992	0.849811	1.052211	1.36232	1.161937	1.486097	1.328287
947	26.207952	26.63027	26.7782	27.673805	26.911575	27.146797	26.709536	28.120386	28.198837	25.523293	25.523941	27.489273	25.085325	27.150021	26.454096	24.747707
948	6.215713	7.491832	7.701803	6.458014	7.172735	7.137814	7.451159	6.902583	7.409231	7.111734	7.473258	6.976598	6.69079	6.447056	7.225562	8.10526
949	6.14568	29.990818	15.342654	14.499714	12.479881	12.340684	4.678175	36.449982	27.774727	31.283178	14.216846	35.500862	15.13115	13.719743	10.002695	39.601757
950	8.024523	4.445774	7.13543	5.324696	2.41059	4.187701	3.876008	4.22616	4.938977	4.73809	1.432378	6.312607	4.643157	6.952312	6.574729	6.632033
951	15.705749	5.281567	2.071292	9.097377	18.439337	4.123773	12.624973	13.858327	1.181622	1.581317	3.918839	11.20493	13.036994	19.537621	4.478052	10.056916
952	15.989743	14.79115	14.354648	15.101125	14.428562	16.919598	14.655022	15.750973	14.544545	15.800067	15.360308	15.494783	14.278064	14.692775	16.014423	15.550626
953	27.83473	11.794637	20.650703	15.182818	23.824266	17.690111	16.107143	19.726309	13.795957	18.718718	27.699261	21.455051	23.450258	13.752673	14.410277	19.879663
954	1.755051	3.681004	2.295874	2.238754	3.397032	1.867144	1.976513	2.355049	2.263607	2.339082	2.850241	3.481891	2.654768	3.116709	2.603991	2.369414
955	4.388305	4.327484	5.048307	3.694066	2.839354	3.709992	4.545652	4.618663	4.774567	3.906917	2.764822	5.028234	4.670087	5.779863	2.913373	3.819638
956	8.505391	20.57353	19.996229	14.47534	8.53773	17.646132	20.829578	21.05262	19.849703	15.127725	9.568312	12.182556	20.195065	17.934835	14.405564	14.946484
957	3.994612	4.179829	4.231736	4.305456	4.23808	4.009201	4.06955	4.199563	3.886454	4.145079	4.15706	3.95068	4.205416	4.342887	4.397684	4.083238
958	10.040331	8.419125	9.659097	8.42266	11.332059	10.871745	9.501152	11.149043	9.957784	8.156133	9.118464	10.705798	8.828504	10.791456	10.73157	9.024436
959	5.404781	4.878615	2.637322	2.356553	2.407604	5.756253	2.280567	2.439944	2.921417	2.480404	2.98509	2.275791	3.406197	2.242313	2.460432	2.464157
960	9.665769	10.200955	9.96546	10.152984	9.901939	10.257149	9.984459	10.103831	10.248584	10.226995	9.630336	10.218644	9.742534	10.149363	9.864238	10.256329
961	10.143128	6.450247	11.509678	9.851383	7.298643	8.076505	11.719433	7.959749	11.943443	9.784522	7.468185	6.715144	6.892889	8.190766	11.591939	9.692385
962	13.522312	13.639216	9.872815	10.095599	5.463316	10.856205	14.557848	6.269085	7.504588	12.525281	9.542017	12.922906	16.561899	12.518496	8.411093	13.298501
963	2.922302	2.969828	3.181845	2.908862	2.921567	3.26952	3.236289	3.422871	2.989597	2.914321	2.853427	3.494869	3.217027	2.843899	3.554684	3.157197
964	0.139709	0.155404	0.091074	0.210096	0.163056	0.18515	0.15751	0.134207	0.159746	0.161608	0.128812	0.162587	0.109524	0.152552	0.128323	0.182241
965	11.70352	12.960119	13.330275	11.663756	13.367537	13.195547	11.866936	13.229579	13.059258	12.681445	11.512986	11.351697	11.90433	12.726371	13.3137	13.311978
966	1.800961	2.805236	2.369417	2.835423	2.647895	1.661961	1.0886	1.611046	2.898409	3.503198	2.528476	3.552168	1.490191	2.420788	1.806101	2.397508
967	4.618853	5.859815	3.904532	4.370762	4.331105	4.185753	4.95832	4.618042	3.734274	4.998999	4.979026	3.720484	4.610317	4.425642	5.624002	3.652709
968	7.492963	9.475697	15.659987	13.465179	18.22225	13.773212	22.665545	16.352879	20.752365	10.187901	20.118807	10.623773	18.333418	10.395107	18.823999	21.79598
969	6.369378	6.015165	6.375613	6.552792	6.707002	6.284943	6.71501	6.392098	7.614796	6.955394	6.022048	5.80377	7.236403	6.627139	6.180311	6.575138
970	9.049073	10.734469	16.021975	9.109676	11.268566	14.540866	12.872818	12.505098	17.022924	12.3786	13.244895	12.858849	12.13379	9.219052	7.486236	16.416481
971	5.002493	7.363102	5.201158	7.836663	4.140898	6.082915	4.966039	7.586889	5.065965	4.969429	7.086154	5.560881	4.916599	6.946292	6.707183	6.858507
972	3.237519	3.493664	3.592093	1.146537	3.746616	4.020163	2.079388	1.417706	2.804744	3.911751	3.079127	2.635083	4.012179	3.626911	2.863396	3.01871
973	8.802703	7.158544	10.523083	9.394485	10.182688	7.109757	9.463037	7.352757	7.375794	11.521227	11.737416	9.617901	7.826957	9.283083	8.275838	8.357811
974	10.198991	11.540347	10.184405	10.521452	11.78513	10.335819	11.088814	10.912066	11.208074	10.986088	11.868958	11.478996	12.419716	10.722764	11.39935	10.123157
975	2.125657	2.289946	2.070144	1.883681	2.151836	2.143717	2.130826	2.146876	2.146741	2.218411	2.204237	1.784952	2.193267	2.052844	2.050738	2.082215
976	4.070606	3.627669	3.086385	3.235706	3.35906	3.952328	3.708884	3.625407	3.712769	4.488229	4.172071	3.39252	3.136143	4.440293	3.57303	4.166079
977	2.739988	2.520658	1.74945	2.118981	2.139686	2.502625	1.860971	1.090177	2.170607	2.224322	2.464622	2.298891	2.069635	2.169059	2.059038	2.130282
978	9.957683	8.634735	9.649344	5.933464	3.540498	4.552831	7.886783	8.213402	11.150984	6.679613	10.621497	4.951217	10.457548	5.637377	4.539163	9.917444
979	0.558897	0.597873	0.618668	0.538103	0.665992	0.636764	0.682646	0.671818	0.683807	0.691174	0.515411	0.573481	0.637473	0.561646	0.515891	0.546146
980	33.831528	34.728138	33.533978	35.532829	34.397976	33.206913	32.908207	32.55405	32.256268	33.843609	31.872858	31.456221	31.397444	34.918457	33.553001	33.645767
981	18.815634	1.299757	32.15089	12.136903	11.213306	7.583803	3.481311	5.227325	10.971048	6.430755	16.573	9.661073	13.492982	4.100045	22.887146	15.108091
982	0.785795	0.618569	0.556215	0.431144	0.471284	0.454224	0.90736	0.884055	0.440249	0.315547	0.843919	0.7845	0.36221	0.349955	0.311467	0.194567
983	5.138915	3.75784	10.359754	14.661573	4.191439	13.94844	2.104888	2.723099	2.857128	6.17125	2.735101	8.619216	9.291796	4.174725	3.591778	14.146277
984	6.679184	6.529827	7.777855	8.623339	8.573842	8.389567	8.893478	7.891366	8.705312	9.0443	8.970491	7.855256	7.603311	7.419631	8.104488	7.868935
985	26.321623	24.324995	26.361507	25.199966	21.784161	25.393776	26.62405	23.52887	23.027428	26.550184	26.570423	22.84766	23.879702	27.674702	24.415815	26.518015
986	6.450052	9.322165	10.39004	10.10962	8.301465	9.298886	6.667302	6.335785	12.253544	5.944763	7.146753	5.720496	6.710729	10.155097	3.930632	7.306578
987	1.651382	1.523181	1.62022	1.918008	1.157493	1.732625	1.759376	1.666741	1.437861	1.538824	1.377926	1.667499	1.296485	1.533372	1.392517	1.727998
988	18.245771	20.248213	22.60248	19.158596	16.916498	20.668396	17.210001	22.681913	19.694738	22.099743	19.92667	20.49873	21.654057	16.720219	19.430729	17.531088
989	3.235424	3.180656	3.320549	2.968375	3.122554	3.15038	2.943677	3.05943	3.117263	3.232604	3.041213	3.219318	3.03668	3.107821	2.964427	3.23702
990	6.446882	3.96331	1.853558	2.644424	3.120052	5.041207	1.832891	7.562754	3.960624	4.960296	6.886329	3.884779	12.458957	2.504399	2.147864	4.711552
991	0.816216	0.852782	0.861579	0.839084	0.798679	0.825721	0.811928	0.840426	0.793975	0.851785	0.80013	0.849116	0.828255	0.846507	0.809094	0.784638
992	12.72227	14.217203	12.275414	14.266495	15.589477	14.829896	12.995761	13.008307	15.25049	12.862377	12.179958	13.864388	13.774243	16.740479	15.984621	15.020334
993	7.150123	6.467022	7.015359	6.721126	7.444973	7.219071	6.794679	6.210609	5.320163	4.603175	6.47157	7.325451	7.061612	4.980825	5.152341	5.850862
994	22.146322	24.920025	11.380319	17.732517	20.192137	18.295845	14.050615	22.299379	16.635649	21.276608	9.947676	12.612578	19.193834	21.837133	11.4342	31.068878
995	5.296264	5.533468	5.550827	5.556634	5.466384	5.538562	5.54174	5.32921	5.422713	5.567165	5.336576	4.88208	5.565117	5.161647	5.414585	5.301724
996	24.433786	24.402946	24.544258	24.105661	24.107468	24.225885	24.467331	24.111353	24.385368	24.018354	24.574326	24.764805	24.783012	24.074562	24.164665	24.330215
997	3.867659	3.46432	6.807715	4.892995	5.374104	4.33379	4.879931	4.726776	3.774254	4.897072	3.606436	6.002097	6.755534	4.960704	4.405942	3.861416
998	4.274997	9.321433	9.418579	5.005767	8.342673	14.382686	9.532294	12.489345	15.943235	7.766891	15.091092	16.812077	14.313761	16.067081	13.881783	15.856521
999	0.707877	0.696013	0.698407	0.701008	0.695672	0.696285	0.703387	0.701078	0.705091	0.721249	0.69574	0.711145	0.702142	0.70301	0.704272	0.700622
