#simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_A001	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	i	i	i
392	10.600183	30.462967	10.585553	29.472908	29.428640	9.888467	10.737757	9.900228	10.863283	30.170589	29.974480	9.961286	9.636870	30.191164	10.435089	9.448895	30.719368	29.211708	30.196501	30.198269
393	10.688016	30.745117	9.305516	29.713800	9.867066	29.703829	9.647259	10.043497	10.314196	29.770493	30.289484	10.807385	10.208990	29.969784	9.819967	30.770744	29.558916	30.783791	9.337525	29.517084
394	10.158186	30.255735	29.313576	30.074911	10.521227	30.189240	29.849703	10.553609	30.594294	10.084047	10.215370	30.105982	30.085951	9.539572	10.413398	29.274015	10.022335	29.427671	9.022493	9.571877
395	10.020776	30.587135	10.294271	29.694311	9.534802	29.621218	29.890778	10.471645	9.561380	30.403818	10.296355	9.427111	29.889914	29.421967	30.830669	9.775597	30.724907	30.961222	9.722509	10.000069
396	30.663073	9.215347	30.352442	10.152229	29.630428	10.509822	10.007668	30.699209	9.879567	30.296713	10.205538	30.068512	9.607183	29.742018	10.050014	30.221247	10.358704	29.768042	9.617353	29.770435
397	29.962305	30.026720	10.561642	9.437608	29.121305	29.487442	10.157697	9.497309	29.674597	9.939265	10.820347	9.645963	10.423044	29.309914	30.476110	29.839922	9.923869	30.817011	30.152048	9.204959
398	30.785528	30.202129	30.592236	9.323397	10.624259	29.811319	30.305799	10.684864	29.927309	10.101607	30.296127	29.163416	10.004228	9.535129	9.470704	29.281237	30.686073	9.277800	9.789021	9.826369
399	29.487513	30.622044	9.844623	9.822785	30.184158	29.972395	10.375881	10.446157	9.089628	9.120016	30.598679	30.430098	29.680622	10.129654	10.107862	10.169758	29.369505	30.800167	30.151516	9.405226
400	29.800545	30.093021	9.884997	29.336176	29.767548	30.731140	9.627177	10.200550	29.118111	29.829142	10.768759	9.211285	10.229769	9.356932	9.590184	9.986805	10.496242	30.301977	29.892382	30.781488
401	29.855618	10.104480	30.789030	10.411407	10.675497	9.809010	10.179024	29.984642	30.585516	30.408438	10.920386	9.963387	30.418343	29.892408	10.488853	29.129772	30.760246	10.285549	10.638683	29.584841
402	10.667179	10.029767	30.411556	29.948717	10.227209	10.155293	30.241249	10.027536	10.554868	30.489454	29.722273	10.655979	10.230811	29.507059	30.912508	9.691561	30.561787	30.123314	29.731976	9.408541
403	10.319286	30.048912	9.429642	9.594128	9.800367	29.672327	30.347593	29.500031	29.703701	10.173810	30.315750	10.246258	30.473015	29.390659	10.623943	9.719288	9.341173	29.491398	29.586636	9.517996
404	9.478649	9.594791	29.585890	29.192112	30.717552	29.965895	10.355043	30.358414	10.181012	9.874301	30.086102	30.607439	9.671893	29.201370	10.485319	30.283531	29.966734	9.553576	10.253149	10.638030
405	29.682451	30.020126	10.154437	29.160706	9.444387	10.009271	29.137117	30.173172	10.197499	10.594929	29.832533	9.459735	9.358376	29.853294	9.234539	30.146355	29.636297	9.581870	10.260108	29.918438
406	10.387803	30.428307	29.345831	9.589548	9.357924	30.264441	9.575642	30.486137	29.962400	9.677382	10.865762	30.331148	29.501675	30.129883	30.061335	10.047859	9.346775	29.805719	9.658213	9.485858
407	30.929739	30.344276	10.387163	29.320683	10.680431	29.904581	10.419091	30.194338	9.592931	10.337759	30.696478	9.598237	29.414310	9.945016	29.302866	10.683551	30.224966	10.785111	29.472544	10.458035
408	30.126106	29.879593	29.790628	10.633361	10.893296	10.515386	30.160618	9.130756	10.323815	9.618863	30.167839	10.697582	9.969757	10.860221	29.318190	29.988121	29.912020	9.672477	30.170111	30.903812
409	30.016199	9.241649	9.542633	10.506797	9.719191	29.846928	29.661751	10.354379	29.564520	29.762764	10.452422	29.840687	29.407021	10.192249	29.877754	9.938307	10.093578	9.535519	29.245388	30.390194
410	30.409527	10.101714	9.826290	9.626940	29.453424	9.684021	10.658257	29.942890	29.845860	29.160961	10.472243	30.329100	9.906540	30.411036	30.061033	10.178085	10.417667	9.949998	30.449141	29.303164
411	30.157722	29.481155	10.767438	29.950621	30.581671	9.336510	10.670360	30.110067	30.284021	10.145180	29.604528	9.364640	30.669516	9.018612	9.842104	9.745717	9.485674	29.749050	10.545713	29.264343
412	10.368085	9.814535	29.864901	10.261835	10.556970	30.182816	9.882900	10.044070	10.882281	30.267385	9.831739	29.447269	30.111906	29.534508	30.284365	29.599257	30.243715	29.269386	9.653104	10.385358
413	10.231863	10.213380	30.418106	29.624876	10.091190	9.521874	30.043447	10.326824	9.555490	10.057983	30.338350	29.306541	10.376411	10.477782	29.899988	9.812268	30.554533	30.117270	30.211245	30.523178
414	10.581357	9.741691	10.600307	9.537184	29.887634	29.209343	10.131151	10.314432	9.223705	10.484636	10.809116	9.051650	30.205622	29.660818	29.252985	29.754524	29.710939	30.113251	29.378069	29.916880
415	29.739462	30.996374	30.540255	10.607622	29.584135	9.843211	10.854941	29.388851	29.828497	30.351643	29.791138	10.142980	9.416382	30.736080	9.532522	9.711453	10.391319	29.820698	9.929119	9.877344
416	9.689479	9.381563	9.205258	30.607359	9.935920	10.485202	30.480873	9.769404	30.402422	29.816154	30.869438	29.042208	29.422932	10.751527	30.026146	9.742465	10.944356	10.143854	30.485685	30.521660
417	29.378456	30.349808	30.593714	29.363916	9.831982	30.710192	10.072527	30.654131	29.825415	29.087639	9.443556	10.471528	10.118678	10.494284	9.800528	9.620831	29.432314	29.479071	10.040932	10.213264
418	10.719912	10.719465	30.234617	30.433207	10.357238	10.109234	29.488020	30.624136	10.095716	9.737311	10.143054	29.295164	29.556494	10.136741	29.482021	29.203449	10.327481	10.690041	29.544424	29.147530
419	9.820633	9.970139	10.409788	9.520268	10.030044	10.135328	29.729090	9.716187	30.364321	29.939301	30.439928	29.753681	9.939193	29.817410	30.707350	29.292336	30.661171	10.051488	29.879875	9.748149
420	9.831145	9.932544	29.748533	29.648304	29.740103	9.413358	9.197408	30.367767	9.277660	30.490963	9.655718	9.790744	9.793424	30.400942	30.214931	29.134115	10.768436	30.241434	10.946259	30.846184
421	9.382685	30.862795	9.666081	30.234056	10.456680	10.884537	9.909568	29.657055	10.695552	10.215929	9.651741	29.931574	9.974410	29.898956	30.841694	29.733374	29.772169	29.557507	10.152287	29.368948
422	29.582569	9.664138	30.058441	30.605652	10.124723	9.503247	10.541034	30.441475	30.469292	10.515417	10.721749	9.197837	9.762614	30.150719	30.180670	9.757883	29.935390	29.904196	10.255112	30.342733
423	30.308361	30.795649	29.823076	29.853231	9.651508	9.060583	9.842612	29.232103	29.805393	9.234522	10.917653	9.848888	29.799839	10.469074	9.527422	30.248745	9.479029	30.121868	29.476740	10.155172
424	29.665482	29.956043	9.360103	29.589554	30.374941	10.042858	9.871212	9.472383	30.132790	10.057233	9.598992	30.800701	9.742412	29.729322	30.222376	10.476118	9.506667	29.255672	9.736165	29.064259
425	30.737675	29.907072	10.644365	30.107237	9.554969	29.413528	10.389694	30.007887	9.718614	10.307269	30.797586	30.494156	30.656212	30.923243	9.068174	10.717793	9.655695	29.992428	10.080491	9.514624
426	30.654346	29.537315	9.615754	29.668756	29.456844	10.654470	10.559008	9.386620	9.951209	10.762352	30.362783	10.161925	9.928349	29.857851	29.715559	9.371127	30.689917	29.893333	10.673280	30.186565
427	29.459116	9.232702	30.585653	10.410939	29.395918	29.555094	9.533303	30.758104	30.389528	10.412494	9.709639	10.380501	29.902912	10.774448	9.374160	10.015247	29.265327	9.025665	30.689957	29.935535
428	29.692329	9.722989	10.081501	10.302259	30.033934	9.475346	9.251075	29.485174	30.810102	30.957840	30.800465	10.942973	9.937900	30.489149	10.915353	29.256208	29.029688	30.535509	9.424789	9.719235
429	30.228460	30.559729	10.103779	9.270843	9.912281	10.345912	9.248296	9.846030	10.898651	30.305107	30.707617	30.051561	10.421035	30.249218	30.408072	30.313471	30.919621	9.331376	30.501614	9.364423
430	30.581354	10.716171	30.188429	9.133734	10.470950	29.646667	10.764169	10.163922	9.667547	29.710339	30.273914	29.537838	10.498530	9.804096	29.500647	30.088741	29.708502	9.584541	29.753777	9.881545
431	10.050689	9.920023	30.431515	10.390978	9.747748	10.203130	29.390650	10.739809	29.713737	9.525956	29.553833	30.028391	29.362667	9.123716	30.058111	30.299589	10.052879	29.089188	9.719674	30.527985
432	9.013747	9.791841	29.630833	29.593374	10.026552	29.909443	9.351815	9.585914	10.080504	30.335878	29.644205	29.160530	29.544659	9.629374	10.087551	30.369265	9.939619	29.957554	30.057409	10.563878
433	9.286108	30.018881	9.645388	30.247807	30.076357	10.161199	9.727497	9.334173	10.755159	30.764532	30.404392	9.614719	9.334284	10.420137	10.407938	29.552681	29.608101	30.353342	30.630091	29.236418
434	10.564803	30.467543	9.561810	29.962116	30.450251	10.404540	10.179098	10.156148	29.981619	29.420982	29.824884	30.035975	9.986687	30.415241	30.636353	9.232899	10.258385	9.890693	30.310015	9.413148
435	30.499392	9.394003	10.598116	10.137021	10.697495	30.077919	30.296246	29.881004	10.442558	30.492331	29.363529	29.298180	30.060844	29.586510	10.436238	9.646418	29.450630	10.657371	10.008716	10.003174
436	9.948233	30.342352	10.431155	29.219908	29.743473	9.462949	29.617950	9.159168	10.934374	30.668818	9.670837	29.671482	30.770567	9.964846	10.961081	9.702682	29.909500	30.360842	29.788267	9.499897
437	30.040323	9.516264	9.627049	10.119952	29.905571	10.122034	29.980995	10.130344	29.989626	30.379967	30.430368	30.639246	10.117035	29.569494	9.063925	10.435163	10.306611	29.890051	10.309598	30.737949
438	30.502607	9.290338	9.193810	10.246686	10.163501	9.501113	30.004152	9.878072	29.681932	30.222763	29.998219	10.268884	9.920074	10.612576	30.249702	10.483570	29.607645	29.349895	29.364178	29.870981
439	30.587353	10.475001	10.632527	9.802106	10.206167	29.810349	30.509541	29.588099	10.851370	9.376648	10.228256	9.579541	29.858023	29.543844	10.963190	30.253345	30.788363	10.574996	30.185169	29.742352
440	30.271544	10.180786	9.972444	30.532204	9.725889	30.205023	30.316774	29.594099	30.918007	10.507575	10.009048	9.502763	9.444795	29.854858	30.568607	9.608356	30.254242	10.741569	29.516556	9.331881
441	9.626172	10.454419	29.465826	10.523614	9.996529	29.746964	29.705393	9.954660	29.857676	10.625014	29.900860	29.501560	30.705698	9.978617	10.238969	29.603931	29.412121	29.960371	9.979046	9.742130
442	10.408525	29.506119	29.340784	9.433231	29.876583	9.652358	29.917345	30.383820	29.907194	10.535497	10.524842	29.355865	9.169584	30.008678	10.503855	10.688485	10.611820	9.505420	30.183990	29.443186
443	30.131762	30.319921	29.592901	9.272039	30.139843	29.849062	9.683825	9.747310	9.732903	29.932411	9.823467	30.474876	30.053350	10.779741	9.379786	29.822309	9.778672	9.240003	29.771236	10.191842
444	10.227656	30.059364	30.222538	29.336035	29.221642	9.081955	30.258217	29.400219	10.171468	30.373713	9.676838	29.880926	10.842786	29.767349	9.998636	9.808112	30.512138	9.728614	10.351830	9.406281
445	29.601564	30.614044	29.923336	30.389589	10.299106	30.926968	9.913411	9.836967	30.956741	30.164322	10.512375	29.636408	9.568177	9.910775	29.894701	9.168611	9.230446	9.862373	30.254297	9.966685
446	29.406330	10.210197	30.964386	10.477488	29.233265	9.767732	30.514929	29.788584	10.579415	9.756773	10.148298	29.260807	29.756411	30.363922	9.865428	9.128320	9.608850	29.216526	10.245605	29.607361
447	9.120729	9.628366	29.420649	10.411075	29.828548	29.184158	30.791815	9.755544	29.513664	10.042144	29.363293	9.616905	9.434107	29.808609	9.578987	29.475677	9.313478	10.710432	30.795198	30.164921
448	10.278468	29.570690	9.154269	30.408436	10.756355	29.535305	9.767385	9.816695	10.663318	30.479288	30.404673	10.741062	9.841544	29.578154	30.435486	30.465235	30.153927	10.553769	29.019949	10.230407
449	10.669779	29.952078	29.583303	10.347209	30.720713	10.232272	30.389362	29.626049	10.030559	30.032013	9.963457	29.933653	9.170111	30.740099	10.861170	29.927252	30.169451	9.941743	9.924771	10.114338
450	30.112257	10.039071	29.727192	30.221962	9.461204	29.891708	10.172112	30.008158	9.522292	29.737537	9.905248	30.332224	9.867527	10.323230	9.951366	30.941076	9.756007	30.742105	30.210028	10.775771
451	9.935838	10.214067	30.410311	9.577222	9.448875	10.346460	9.321229	29.651806	29.661100	29.892387	29.675909	9.708767	9.360525	30.271572	29.492027	9.294996	30.875223	30.222504	29.962582	9.953621
452	9.774627	30.235840	10.009612	30.181381	10.055832	30.678093	9.291823	10.692019	10.541392	29.632843	30.860950	29.810968	10.366067	30.307182	10.669017	29.667189	29.888338	9.690755	29.950134	9.717011
453	30.370632	9.419374	10.349571	9.725097	10.321717	29.181721	10.067871	30.522188	30.498363	10.680618	9.734818	29.904617	10.033460	29.483816	30.133347	9.478228	9.321813	29.917356	30.005419	30.691719
454	10.368441	29.949215	10.049415	10.028384	9.887217	29.850157	10.708189	10.505233	29.043987	29.743282	10.453227	29.847115	29.873657	10.208299	30.028339	29.914047	29.479307	30.875702	9.857262	9.501236
455	10.087617	29.038408	10.290648	30.300159	10.120083	29.511932	29.684111	9.970457	10.006058	10.736244	30.256094	9.051440	10.031333	10.268939	29.640516	10.199482	30.320362	30.108932	30.209858	29.307396
456	30.060013	9.960465	10.623139	9.413911	30.223499	29.361486	29.486536	9.613411	9.723395	29.814466	10.315459	9.911819	30.600103	30.048765	29.806995	10.837557	30.790882	30.917980	9.568862	10.837172
457	29.516224	30.439621	30.284271	10.414792	29.790909	30.838783	9.361569	29.586185	29.851490	10.655246	9.498126	9.603491	10.636152	9.691698	30.439224	29.914377	10.330980	9.409420	10.041918	29.538208
458	30.217447	30.128099	9.876729	30.269646	30.572311	29.444057	10.738104	29.833841	29.418257	9.786507	30.559092	29.783667	9.509201	9.229227	9.964190	9.917790	29.405302	10.072034	9.683094	9.133112
459	30.051426	10.932010	10.337076	9.662131	30.543379	29.874920	10.124871	29.837116	29.652555	30.708984	9.654288	30.118706	10.489058	10.795322	29.688908	9.736327	29.952005	10.034960	29.604332	10.916418
460	10.163064	30.446146	30.382776	30.614779	10.954511	9.426991	30.182188	9.094538	29.587503	30.185122	30.154655	9.281812	10.687705	29.945753	29.552526	9.976040	10.383544	10.203630	9.343029	29.837492
461	10.057080	29.821354	10.547032	10.202695	10.475022	30.895895	29.084805	9.780869	10.120312	29.222578	29.595488	29.934793	30.451372	9.988914	9.357942	29.640535	9.824330	29.157843	30.645542	10.857392
462	9.913189	30.140720	29.816877	29.138737	9.098525	10.699936	29.018093	9.774147	30.200203	9.506889	29.184898	9.479899	30.734573	29.473314	9.594216	10.019344	9.759909	30.479746	9.883327	29.852392
463	30.563196	10.792507	10.235331	29.489420	29.872787	9.556564	9.668701	9.911680	10.623551	30.077974	10.951432	9.528998	30.434452	30.129519	29.937220	29.897003	9.295304	9.575407	29.102880	30.256027
464	30.662550	29.685816	10.951661	10.112512	30.682018	10.328900	30.579422	30.294216	10.826909	10.695031	29.515688	10.553271	10.278543	29.573860	30.791344	9.297454	10.603267	30.914440	30.449207	9.802226
465	10.534601	29.856493	30.745100	9.778983	10.075815	30.156729	10.665700	30.059526	30.540781	10.194860	30.848671	29.506161	29.939253	30.550053	29.215195	9.076097	9.619944	10.052437	10.627421	9.452519
466	29.394180	10.364059	9.861597	10.620356	30.481525	29.768799	30.112429	10.312833	30.039370	9.174796	29.178221	9.521442	9.441486	30.347906	29.338875	29.300745	10.596372	29.456549	9.812079	9.784006
467	9.961030	30.453979	29.733065	10.235171	29.817987	9.666872	10.121236	30.016010	29.427809	10.345407	9.299919	10.474504	30.992699	30.136299	9.335888	10.408584	29.555017	30.631884	10.929837	29.315186
468	9.512027	10.263248	29.974487	9.508121	30.064779	9.350972	30.982655	30.064062	9.684846	9.367984	9.733418	29.916195	29.053968	9.424990	9.400235	10.662290	29.348776	29.532358	29.731600	29.671597
469	30.899229	9.774225	30.818361	10.004707	30.294090	10.282590	29.545586	29.948929	9.817102	30.713776	10.191907	10.437069	30.402933	9.356112	10.326684	10.011579	29.542234	9.989850	29.834507	29.306089
470	30.200773	30.126041	10.445524	29.778387	10.034180	30.249672	29.850100	9.058681	29.243778	29.730829	30.466850	9.471545	10.197535	30.041021	9.425050	9.730250	29.871731	9.593786	10.836531	10.118449
471	10.434286	30.082914	10.505647	9.613320	29.260912	29.823675	10.234628	30.263494	10.724265	9.236541	10.101504	30.406723	9.297344	29.648682	29.841728	9.645393	29.328716	9.414245	29.517653	29.189020
472	9.407879	9.789465	29.324928	29.285154	30.365196	10.324302	29.992012	30.441999	30.016224	9.923618	9.866233	30.505163	29.837307	9.561844	29.976288	10.047131	9.795184	29.972311	10.218434	9.561563
473	9.420193	9.332480	29.236412	29.641048	9.969469	30.016605	29.078373	9.732939	30.104126	9.685973	29.758650	30.153856	10.890276	29.514862	30.366821	9.747440	10.413630	10.321140	9.462427	29.328899
474	29.247583	30.453356	10.169544	29.200802	10.328177	10.279451	29.985506	29.395666	10.148241	10.123472	29.259377	9.830162	30.182699	9.634192	10.057056	29.908289	10.111592	29.975098	29.719679	10.130293
475	9.907617	30.742455	10.297837	9.296431	30.102015	30.186361	10.343545	9.829051	30.602699	30.446854	10.000088	30.147734	10.621490	29.774435	29.822533	10.159472	10.885633	29.904291	29.379244	10.369592
476	29.732479	10.310695	29.696014	10.833490	30.411062	29.656746	30.409513	9.467730	29.820377	10.489712	30.287256	10.671651	30.047874	9.477081	9.591218	30.006460	9.542456	10.557637	30.615452	9.741474
477	30.526381	10.381400	30.683485	9.310285	30.154646	9.574178	10.430223	9.396183	10.110809	9.633828	9.861502	30.255518	9.833387	30.381210	29.155302	29.904198	30.783510	29.248598	29.543886	9.974339
478	30.575480	10.155619	10.513662	30.305151	29.232388	9.948848	30.390587	30.380713	9.809224	10.504305	10.377413	30.937525	10.535936	10.273851	30.806072	29.193867	10.209608	30.262182	29.453712	10.561732
479	9.417537	10.140015	10.490822	29.431959	10.774604	30.480682	10.660345	29.734602	30.174162	9.887585	29.419622	9.537089	9.002563	9.474533	9.292980	29.896767	30.937531	29.444927	29.724020	30.387094
480	29.425688	30.051628	30.455849	30.895720	10.836792	10.478184	9.756962	10.263876	29.587488	10.415386	9.573708	10.587015	29.822531	29.858456	9.907017	29.844021	9.837204	10.504545	29.598663	30.054964
481	29.698046	10.728784	9.699151	9.221131	30.444283	9.951652	29.962769	9.251692	10.680159	29.738113	30.473034	29.789919	30.015074	9.912475	9.449461	29.487465	10.887299	30.209354	29.774359	10.008109
482	29.880478	29.303102	9.668721	30.018827	29.977255	30.103298	10.516517	29.475756	30.411787	9.538382	9.651554	29.834558	9.517885	10.121095	29.439022	10.433472	9.960769	29.384418	10.335446	10.516606
483	30.528486	29.124624	9.671556	29.958284	10.629665	29.634272	10.819695	10.498120	30.458254	29.801497	9.656604	9.307332	30.696804	30.184706	29.953022	10.434708	29.552179	9.620272	9.904755	10.518044
