#		simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_A006	simf_A007	simf_A008	simf_A009	simf_A010	simf_A011	simf_A012	simf_A013	simf_A014	simf_A015	simf_A016	simf_A017	simf_A018	simf_A019	simf_A020	simf_A021	simf_A022	simf_A023	simf_A024	simf_A025	simf_A026	simf_A027	simf_A028	simf_A029	simf_A030	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_B006	simf_B007	simf_B008	simf_B009	simf_B010	simf_B011	simf_B012	simf_B013	simf_B014	simf_B015	simf_B016	simf_B017	simf_B018	simf_B019	simf_B020	simf_B021	simf_B022	simf_B023	simf_B024	simf_B025	simf_B026	simf_B027	simf_B028	simf_B029	simf_B030
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	c0r8	c0r9	c0r10	c0r11	c0r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	c1r8	c1r9	c1r10	c1r11	c1r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i
1186	3.066381	1.405290	2.575191	1.634095	1.877988	1.820437	1.647269	1.662537	0.920290	2.740020	1.762410	2.118478	1.542563	2.267045	1.172325	2.092140	1.288903	2.776182	2.817270	2.151832	2.009954	2.310455	2.617007	1.772041	1.932161	0.928468	2.202042	2.296685	2.736830	1.176553	1.858016	1.985202	2.394445	2.100210	2.493317	2.388945	2.213758	1.849544	2.605977	2.057736	1.569304	1.491847	2.061187	1.756876	0.821483	1.315115	2.246155	1.231656	2.437052	2.643790	2.421012	1.221280	2.148063	2.311010	1.967674	0.953326	2.229766	2.355614	1.716238	2.074494
1187	7.060104	8.444226	8.559724	9.683861	9.884727	8.175925	8.400641	10.899885	9.313539	9.742092	8.179486	8.345279	8.666436	8.605209	9.727242	10.217804	7.723394	9.849749	7.125085	7.973267	7.602775	10.206078	8.916977	8.907572	6.168848	10.084768	8.106538	11.306794	9.130251	8.436720	7.971171	8.400353	7.594326	9.378850	8.089247	8.441895	8.615953	7.998741	6.930493	11.058540	11.194659	6.366662	7.492805	7.290432	8.734928	8.748092	9.632870	11.518219	7.227915	6.762566	7.224564	10.428162	8.365776	8.742509	9.117995	6.660053	8.994068	10.500331	5.564074	7.815655
1188	1.510344	2.770878	3.175388	3.758305	1.883638	3.539399	1.166212	2.271697	2.010629	3.941933	4.087245	2.387050	1.856110	2.780502	3.431493	1.960994	2.062331	2.319169	1.483973	1.274415	3.518826	3.022897	3.352067	3.425643	3.456289	2.407225	2.651511	3.457247	3.830864	3.017002	2.689941	3.887448	2.610996	2.580811	2.153128	1.163428	1.094353	2.940386	3.605219	3.260226	3.637678	1.554987	3.496369	2.545867	3.867543	1.939612	2.931544	3.447468	3.714850	3.713779	2.676605	2.233474	2.717429	2.109969	3.478623	1.918674	2.996636	3.088817	3.457390	1.886817
1189	16.073683	12.502800	14.080935	17.333359	16.805141	17.602310	15.156953	11.768096	15.268338	16.854673	17.511278	10.767477	15.534998	10.114737	14.282084	10.251760	13.662145	15.442480	12.126594	14.053187	11.315614	13.528362	13.066689	15.017782	13.652822	14.567851	17.322798	14.189050	13.604914	13.908977	14.485505	14.094986	16.801834	16.012470	17.517899	14.402154	15.734260	12.856596	17.242666	17.401434	11.086531	16.814224	16.848438	11.718562	16.056419	11.671566	14.634409	15.458037	15.578596	17.412291	16.965965	14.310918	14.517576	15.825235	13.384744	10.138898	15.875468	15.571593	11.345193	16.859194
1190	9.348951	9.359040	9.357556	9.332476	9.374486	9.374361	9.367267	9.348752	9.331054	9.339908	9.356975	9.347055	9.355171	9.350286	9.363310	9.321292	9.334520	9.354893	9.349504	9.339146	9.373143	9.335423	9.349628	9.340011	9.363851	9.331786	9.377219	9.367953	9.389274	9.376129	9.355949	9.369738	9.347962	9.332397	9.348943	9.381044	9.363496	9.379024	9.355032	9.366467	9.336021	9.343206	9.368549	9.326158	9.353269	9.333494	9.348815	9.353193	9.353095	9.339705	9.355777	9.346859	9.343330	9.379444	9.375331	9.369444	9.363767	9.341803	9.356807	9.335696
1191	21.841017	22.822674	20.487463	18.580839	7.495077	5.690011	4.342566	15.783340	5.033177	17.281202	4.921414	8.364991	22.457281	15.998599	8.180160	20.799238	22.794064	5.895893	10.524823	19.251583	4.926238	23.159945	22.044573	22.566862	8.637317	17.184656	12.990275	11.786571	9.948955	21.816174	13.606646	20.843235	9.490822	22.838717	7.697447	4.119058	6.222901	6.023375	6.029871	3.683339	18.224129	23.122786	12.502963	6.677891	7.859053	9.603709	6.464092	16.940708	21.112028	17.709373	22.408653	23.132751	20.285114	17.971138	7.287112	11.157782	23.158541	21.425447	22.798935	8.288704
1192	1.960675	0.550234	1.130413	2.213692	1.793914	1.308789	1.751880	0.384690	1.152124	1.403812	2.047505	0.563159	1.198191	1.815928	1.035089	1.531750	1.260113	1.536565	1.586052	2.074294	1.711612	0.729971	1.292939	0.479320	2.179070	1.502253	1.298342	2.085449	2.132780	1.169746	1.932281	2.316805	1.361246	0.957595	1.697476	2.461360	1.795383	2.400532	1.313709	1.550574	0.655833	0.883492	1.653462	1.628526	1.482657	1.519503	1.323084	2.281237	1.846913	2.017133	0.500941	1.476465	2.045801	1.444146	2.314071	1.433322	1.186164	1.256457	1.744117	1.882513
1193	5.335691	2.898343	5.162657	4.441912	4.645504	4.960049	4.641487	5.773499	3.333984	5.235989	4.654713	3.705714	7.346898	4.639009	5.258352	4.655591	6.335843	6.477037	3.167248	5.114398	5.157517	5.250947	5.730485	2.879551	5.747921	5.890286	5.490381	2.919609	3.155780	2.568771	4.587591	4.005702	3.985839	5.646493	5.982110	6.283154	3.815056	5.987158	4.152780	3.654503	4.980249	7.031717	4.714044	4.613667	4.415574	2.833499	5.305337	5.105863	4.184656	6.810406	5.031843	6.754948	4.324818	5.113899	6.405021	3.353114	3.690489	6.476450	5.759179	3.680361
1194	7.543500	8.710881	6.847343	9.744222	5.560002	8.496054	8.492167	8.160969	6.414668	6.699615	7.202940	7.657855	7.765121	9.860195	6.375199	6.467642	8.095377	5.789972	8.665873	7.449988	8.442580	6.866960	9.171432	7.591883	6.872190	7.652081	7.732939	6.797207	7.066355	8.006553	5.317360	7.255678	8.848468	7.170559	7.490705	8.456778	8.560611	5.152725	7.489353	9.801596	10.225389	7.948028	7.647169	6.684514	7.131490	7.458118	9.256974	6.805320	8.040351	7.729937	8.237961	8.528131	6.503867	9.614982	5.917813	8.168580	7.669190	9.026570	8.376412	6.863571
1195	0.141869	0.147555	0.144513	0.121542	0.147599	0.147570	0.112739	0.123015	0.147168	0.122385	0.131322	0.125538	0.145012	0.138397	0.144480	0.123702	0.130081	0.144599	0.136490	0.134423	0.140434	0.136500	0.141987	0.146634	0.146008	0.144536	0.118339	0.147749	0.125723	0.143028	0.140577	0.122391	0.131239	0.144162	0.140764	0.146382	0.123274	0.146643	0.144996	0.147086	0.123550	0.143870	0.147698	0.127423	0.138995	0.118921	0.119978	0.127539	0.147479	0.125059	0.141134	0.129906	0.142731	0.128713	0.121793	0.126429	0.113814	0.117846	0.147512	0.139979
1196	4.983008	3.353755	3.265977	3.730661	3.948023	3.643764	4.509760	4.526358	2.694057	3.373743	3.334354	4.081397	3.053227	3.862338	3.408527	3.191545	3.841843	2.713838	2.600705	3.045622	2.555651	3.347595	3.313207	3.233228	3.419890	3.700525	3.986425	3.848243	3.557163	3.104409	3.501203	3.944471	3.625540	4.616754	3.970902	3.348164	3.874146	3.744050	3.461650	2.313305	2.829803	3.492329	4.386337	3.551416	4.033677	4.708069	3.641388	3.964876	3.454006	2.902762	3.717664	2.940981	3.818230	3.746475	3.526898	4.943262	3.435322	4.254499	4.142028	3.947534
1197	3.536052	0.588511	2.123870	2.754544	3.591444	2.753256	3.959491	5.319608	2.101875	2.781284	1.592954	2.142661	2.011676	4.137934	1.454987	4.164921	0.614707	3.045910	5.589890	2.993840	3.193320	5.485440	4.660963	4.492086	1.583644	0.993072	2.273607	5.510535	3.421402	1.074653	4.140122	0.733168	5.240748	4.736067	2.895688	0.657340	4.081511	3.268932	2.660610	5.803926	3.814795	2.574781	3.961727	4.590696	2.643173	4.670362	0.648879	3.959076	2.537262	4.624665	3.148125	4.098639	5.276868	3.134744	3.730732	3.155353	4.404499	4.985498	0.825077	5.588023
1198	0.363551	0.141035	0.320491	0.419896	0.389480	0.224912	0.246665	0.299887	0.418034	0.354971	0.416401	0.222202	0.417028	0.290777	0.253757	0.318963	0.198373	0.301380	0.314840	0.257210	0.271530	0.308409	0.409701	0.232541	0.323013	0.368957	0.329236	0.386324	0.438073	0.342460	0.325765	0.176094	0.275594	0.184023	0.308706	0.322523	0.380275	0.305694	0.266288	0.327179	0.427585	0.363973	0.251554	0.323214	0.298268	0.281209	0.371781	0.289667	0.437650	0.240053	0.311882	0.292227	0.329828	0.300144	0.412831	0.257085	0.272106	0.425850	0.330073	0.267968
1199	19.447708	19.122898	19.321478	19.662859	19.108419	18.578283	19.430275	19.793776	18.450325	19.582523	19.071455	19.696568	19.125751	20.294209	20.640266	20.089346	19.187016	19.389668	19.394653	19.580812	19.458584	18.986403	19.593687	19.655746	18.493584	19.737444	18.999710	18.992392	19.428986	19.653334	19.744148	19.831244	19.636744	19.532820	19.212358	20.129587	19.339256	19.089306	19.926142	19.106554	19.344666	18.723030	19.647884	18.977558	19.961559	20.508995	19.347082	20.096495	19.633629	19.405209	19.250715	18.324173	19.840263	19.956573	19.255180	18.877125	19.676203	19.467964	19.352043	19.730330
1200	3.276774	3.133776	3.211804	2.653183	2.897779	2.972092	3.011087	2.874491	2.788690	2.922732	2.986491	3.131058	2.850418	2.857816	3.016124	2.682154	2.997509	3.026057	3.109841	2.912891	3.342312	3.283128	2.718681	2.999305	2.849011	3.000012	2.957847	2.965938	3.045024	3.157533	2.970853	3.143442	3.198830	3.123938	2.836084	3.051953	3.224669	3.016012	3.250371	3.028713	3.204015	3.155736	2.705767	2.902847	2.951063	2.749589	3.100686	2.934704	3.088464	2.820792	2.694205	3.252959	3.163014	2.943749	3.045559	3.067398	3.060742	2.840018	3.228941	3.031291
1201	25.787218	23.422619	13.157394	11.735536	23.905407	23.929808	18.186115	20.855841	22.886816	10.763529	19.480185	15.942301	21.310114	20.078789	13.495897	16.521048	25.940283	15.731018	21.196583	23.120815	23.373100	16.283358	13.949763	14.767920	19.841770	20.369127	10.960607	18.399256	10.826711	15.526369	25.102676	12.476406	26.760752	14.510806	16.281832	22.722712	20.392511	26.905666	19.230211	23.517725	22.496656	22.366735	20.111233	22.651066	13.350646	23.878620	18.326769	20.805069	12.517941	25.422871	16.521696	22.707235	21.658861	23.074963	19.873779	17.493547	18.159603	23.158560	21.557680	25.566595
1202	6.223627	6.146229	6.179108	6.257990	6.782126	6.579815	6.080437	6.019207	6.065617	6.315047	6.776066	6.058569	6.203519	6.608248	6.431216	5.952003	6.614212	6.520159	6.491285	6.318938	6.386921	6.704881	6.304728	6.207972	5.400223	6.389903	6.171034	6.240929	5.851645	6.302694	6.682333	6.585985	6.554814	6.146709	6.254562	6.213161	6.405061	5.877024	6.333294	6.130494	6.828559	5.845517	6.009429	6.133573	6.659930	5.997621	6.325916	5.751346	6.395239	6.828595	5.878933	5.908937	5.952377	6.610609	6.514420	5.785127	5.828724	6.014331	5.903429	6.211424
1203	11.438934	34.002800	14.556335	18.421041	31.066753	21.645807	14.816220	11.331779	19.207458	25.989729	23.516399	18.397455	22.362673	33.512135	10.523034	26.166492	19.204643	9.397413	10.831574	18.199631	11.681382	9.879652	11.086699	20.356611	11.633182	31.104801	32.828308	10.936110	21.520060	9.504984	11.256116	18.816433	22.111551	17.433897	33.290047	33.869164	32.285194	11.700798	20.049673	22.781258	11.293964	23.943539	22.613010	11.312059	19.629145	20.573330	10.882940	13.840957	13.371801	23.359774	31.096607	32.521141	15.460637	16.825052	25.887260	10.000520	24.389280	34.003651	10.100434	33.907406
1204	37.332142	38.577606	37.419399	38.863213	38.283268	38.271008	38.253708	37.802917	38.377518	39.364777	37.744003	38.174461	37.715534	38.915806	38.438046	37.996670	38.723392	38.115952	39.350597	39.416397	36.939926	37.622368	37.447659	39.506058	38.583916	39.098717	37.669312	38.671608	38.371361	38.711182	38.314777	38.608379	39.681629	37.254810	38.130810	37.449738	38.322346	37.973759	38.444336	37.640110	37.796547	38.995598	38.386345	38.924820	38.506493	37.718765	38.138176	37.683029	37.874313	39.386639	38.757908	38.924683	38.643600	37.440739	38.003677	36.826588	38.464893	38.661400	37.961483	39.235577
1205	2.764662	2.787690	2.830716	2.763956	2.821401	3.018158	3.127537	2.508024	2.842916	2.995036	2.713101	3.247972	3.161986	2.944434	2.868912	2.750844	2.525538	2.517615	2.583952	2.674627	2.832366	3.064651	2.379154	2.540596	2.973735	2.738633	2.639524	3.131094	2.721419	2.725282	2.979873	2.722373	2.991972	2.646186	3.297064	2.742370	2.707778	2.699728	2.659933	2.768219	2.884546	2.673476	2.780980	2.557578	2.836564	2.320052	2.551142	2.260702	3.189208	2.233568	2.827253	2.675592	2.494965	2.648336	2.500390	2.603280	2.302504	3.147111	3.139441	2.671672
1206	10.162442	8.918124	10.058122	8.047393	8.185093	4.013062	4.747736	7.413615	4.660251	6.772354	3.837526	9.068353	9.324006	6.937366	8.865224	4.481554	6.798171	8.054214	4.468081	7.042309	2.824058	6.919264	6.828879	6.890386	7.939929	8.112158	5.402982	6.302505	7.681409	5.829933	8.496291	7.917980	5.938315	4.841048	5.970414	9.699348	8.937541	8.619831	6.178217	9.363218	3.022381	7.818982	9.076221	10.956221	6.424692	4.479032	5.582625	5.096242	5.639804	9.834132	11.157138	6.443473	8.791234	7.800239	10.597594	6.873318	8.133889	7.089097	7.177128	8.303197
1207	20.544329	22.368149	26.518057	24.295891	31.157539	35.051491	29.666351	26.462570	30.490589	32.165489	25.145098	40.338825	37.092335	23.737967	20.155388	31.001127	19.077738	37.082813	32.468739	23.874071	24.204174	32.056000	28.655836	33.914146	29.588266	28.226702	35.437569	20.542732	30.523632	18.639570	29.399639	17.232632	22.748358	29.318287	20.121977	32.494854	18.796921	23.164125	36.052898	34.696102	31.262186	28.129496	19.757196	39.693401	33.530357	33.915722	29.276623	29.673452	34.947380	30.116671	25.345999	40.201481	34.382339	17.013168	33.824917	31.466923	27.071985	27.462652	40.452751	24.456659
1208	10.560728	8.762376	8.474493	11.649014	10.400854	7.128715	7.884886	7.369122	9.789456	12.913981	9.182045	7.890650	7.107235	9.323845	9.967031	9.262894	8.273045	6.702597	8.775090	8.622734	7.622358	8.960648	11.677327	7.563117	9.043249	10.751335	10.952647	10.784421	10.226005	9.345956	10.481889	6.924174	11.646817	8.031060	9.437872	10.471004	9.715694	10.178040	7.332816	9.826596	10.488045	8.634941	10.180856	10.982339	10.504048	14.203959	11.347309	9.517584	6.550453	8.645596	10.251143	9.896809	9.393401	8.672805	10.690248	6.509391	8.598867	12.230574	5.816816	10.536491
1209	2.664629	2.652391	1.863512	2.341805	1.876850	2.493995	2.277379	2.411869	1.937154	2.195575	2.653485	2.487130	2.161538	2.288187	2.328233	2.667809	2.136950	2.786638	2.374033	1.882016	2.641501	2.450744	2.774164	2.707711	2.040020	1.940866	2.605574	2.271981	2.771206	2.515130	1.943307	2.411559	2.535160	2.059411	2.547142	2.201465	2.636302	2.614698	2.276279	2.632917	2.284225	2.333405	2.693885	2.432359	2.025650	1.966895	2.228007	1.996820	2.078261	2.004454	2.544932	2.159095	2.057773	2.413872	2.715384	2.297301	2.110946	2.038651	2.259372	2.318425
1210	11.151854	12.150789	8.234991	10.094666	9.120331	10.243237	9.545642	10.828160	8.612861	8.369565	11.650231	10.896092	8.872425	12.067489	12.907587	9.654828	12.525035	9.825911	8.562890	8.493300	8.174321	10.434808	10.931554	8.380702	8.729485	12.494241	9.800775	10.764222	9.863527	9.826810	12.026841	9.785147	8.875011	7.777107	11.116218	9.030444	9.878324	8.232430	11.083185	7.676191	12.206806	10.096566	9.989948	10.373260	10.648345	9.693782	10.074716	10.274981	9.652510	9.183455	10.701658	7.819448	8.635983	8.313405	10.922256	10.169783	10.642316	9.041741	9.029027	10.809805
1211	1.247038	1.674731	0.611987	1.490080	0.450902	1.223992	0.889242	1.801969	0.203168	0.552174	0.343621	1.419255	1.127702	1.847389	0.709540	0.728389	1.253558	0.937799	1.817517	0.801038	1.146176	0.237019	1.484849	1.758185	0.205237	1.809411	0.802318	0.928241	1.747861	0.336620	1.230321	0.469030	0.808183	0.153823	1.103783	0.654401	1.127526	0.626441	0.578059	1.845314	0.591215	0.862958	0.506740	0.182888	1.674905	0.236249	1.062005	1.620038	1.819223	1.149513	1.862329	1.527696	1.075560	0.629501	0.194492	1.021653	1.652118	0.297247	1.451183	1.535814
1212	26.651859	4.513263	17.512926	21.295530	35.867519	25.920944	24.739437	21.230717	16.387741	18.610250	25.164865	19.227276	24.959837	11.568539	25.463507	24.595716	15.996976	19.495132	23.731871	26.161642	31.876535	28.461382	13.334128	17.931284	19.578255	20.344666	22.227942	3.783239	20.158352	23.041437	16.749081	14.652325	30.983316	14.361144	35.281887	16.436054	10.503296	9.037897	23.264112	12.061578	11.259924	22.499651	24.984425	16.430750	14.576957	22.660856	36.562057	12.195067	8.669847	16.540644	34.075436	23.746469	7.346659	15.059203	30.712629	22.655485	22.507425	24.266792	16.627438	19.824844
1213	15.365734	15.659028	13.981559	15.539008	15.395608	12.355563	15.578301	15.292147	14.159515	14.278025	13.207363	14.331952	13.551369	15.284265	13.762462	15.102148	14.447096	12.963346	14.335689	14.728838	12.512070	14.842027	13.228193	15.217382	14.150876	15.302522	15.183173	15.583003	14.031536	14.455239	15.043728	13.280217	14.502376	14.816484	15.238287	14.494278	15.298258	12.700801	13.775881	14.868071	14.086438	15.629478	14.605268	14.136331	15.513867	15.074765	15.281840	14.754580	14.994186	14.267949	14.469205	15.320903	14.428840	13.687669	13.777836	14.085164	13.000170	15.258428	13.959335	13.585883
1214	39.203880	35.366016	37.456722	33.347389	34.314270	35.123165	33.684475	37.821838	37.912876	34.482594	37.953930	32.274471	39.682705	36.338497	40.124264	38.270077	32.173679	31.238995	36.757877	30.599127	34.615547	36.407791	31.905418	39.811035	36.330727	34.614796	31.975941	35.942329	32.124161	33.640644	39.512108	40.838730	34.328045	35.582928	32.794682	35.516205	36.277058	36.576935	34.050293	32.991001	33.392025	33.145123	32.284302	38.073326	32.659489	34.867054	37.351524	34.751884	36.362831	36.564373	33.080357	35.318558	37.094326	35.753269	34.093536	40.385582	37.238953	36.460278	35.151558	35.493359
1215	52.941643	59.775333	58.961430	60.581745	52.764103	50.533573	61.278202	60.699238	66.811485	61.236393	55.904598	59.060055	52.704243	48.330570	56.377525	58.142220	60.424629	55.790356	52.356335	47.945164	65.027870	71.438576	65.351364	64.725510	45.142246	56.672493	46.977177	70.380066	51.491070	71.615318	48.856911	57.900810	53.268951	57.614952	54.843601	62.493923	56.067295	51.480976	43.034855	57.637325	52.191795	36.593319	67.004486	53.780254	53.469872	64.109299	44.744202	52.388435	58.731030	41.205788	59.537399	55.953156	52.178989	56.846943	52.355335	36.414612	40.093769	60.832088	43.961765	53.502079
1216	82.454468	94.352852	76.405052	72.107727	93.846130	93.522530	87.714066	94.362015	93.967308	91.785965	90.951187	90.904503	78.847122	88.338608	77.921783	94.413902	92.774101	87.289482	84.209846	89.916100	84.227600	94.017792	83.547356	69.604164	90.059784	82.015289	89.880386	91.223572	91.118530	93.243271	86.312370	77.484055	79.900063	81.274277	92.533104	83.367744	85.170120	89.875305	81.967896	93.587479	85.267387	93.520065	92.418663	83.879532	85.511307	94.506096	88.018341	92.950264	92.520592	91.488594	94.151505	92.799309	83.079582	93.751251	94.257614	91.759422	82.058701	94.181252	90.121460	71.310341
1217	105.278862	152.419678	85.376701	76.758423	124.208687	160.833755	100.068031	55.690983	101.475510	81.306862	88.084915	74.693863	63.311699	111.858414	118.986847	125.008827	136.077515	126.428795	128.013596	128.752335	150.977798	107.656357	123.556923	69.322586	95.441864	55.764515	145.595001	71.278252	118.716240	115.908005	103.970146	79.105957	65.204552	69.689026	124.725662	77.346695	81.912941	75.372101	71.125290	81.773140	105.649055	76.092278	115.470528	60.204006	106.937553	75.940414	172.453125	118.112968	50.420292	70.274803	71.707405	112.979370	101.706207	88.324486	93.171448	89.289635	75.992264	108.509140	86.264709	94.415314
1218	8.449492	7.569658	6.848216	12.185987	6.237871	8.660173	9.093256	7.475136	10.040916	5.581922	7.112587	9.130746	8.691904	12.409560	9.700427	10.390135	5.958416	10.180737	6.833897	8.791392	6.292037	9.168408	7.956978	5.993114	12.722378	7.863555	5.739972	10.048337	11.414616	8.409369	8.899791	6.137321	9.272948	8.523333	7.270683	9.889673	8.834944	7.742621	8.307781	7.305114	6.466833	5.266153	6.429778	5.657232	6.440754	6.438231	12.412752	8.390203	8.296593	7.398228	9.994597	10.051325	12.276851	6.080764	7.176057	9.050919	7.030780	14.308531	11.837296	5.742114
1219	8.672332	7.787169	8.513165	8.725823	8.152804	7.773617	8.555767	8.945212	9.043423	8.457706	7.739929	8.933400	8.694891	7.901206	8.781841	7.957597	7.422311	7.814349	8.679677	7.516057	8.867319	8.818497	8.442068	8.617770	8.917241	7.796965	8.924335	8.780906	8.697370	6.754352	8.405441	9.070375	8.567350	8.473417	8.375201	8.939859	8.979811	8.300349	9.113158	7.432744	8.789618	7.816022	8.658179	9.134549	9.089392	8.335146	8.511390	8.491540	8.420317	8.320521	8.316792	8.375204	8.835642	8.719033	7.794840	9.012991	8.898617	9.011430	9.098677	8.575358
1220	28.939066	25.271797	12.830231	14.523267	12.718022	11.878955	16.018198	15.036881	23.320484	20.787508	16.479031	17.956560	26.203728	16.036892	26.601192	18.776911	9.008552	28.640078	21.339697	31.165432	23.345703	22.981472	15.291259	16.917538	13.998551	14.321104	18.274075	23.587259	20.433464	29.889896	11.969199	29.455173	7.903554	9.027111	11.179362	29.872778	9.785830	14.462946	26.447659	20.387331	25.378450	28.224884	26.318769	9.369852	16.258797	11.079737	17.061882	20.948355	16.564594	19.146421	31.054863	23.168621	31.209684	19.309843	9.178398	23.238422	20.662027	22.092178	23.233091	15.154988
